指標名稱,相似度,片段內容
G-1-3,0.826967100263815,"2022氣候相關財務揭露 TCFD報告書  41氣 候 治 理
氣 候 策 略
氣 候 風 險 管 理
管 理 氣 候 影 響 力
氣 候 指 標 與 目 標
未 來 展 望
附 錄附錄  TCFD 核心要素對照表
治理描述董事會對氣候相關風險與機會的監督。1-2 氣候治理架構 - 董事會
1-2 氣候治理架構 - 功能性委員會
描述管理階層在評估和管理氣候相關風險與機會方面的角色。 1-2 氣候治理架構 -管理階層 (業務單位 )
策略描述組織鑑別的短、中、長期氣候相關風險與機會。3-1 氣候風險鑑別結果
4-1 氣候機會鑑別結果"
G-1-3,0.8174700702208078,"前 言
關 於 本 報 告 書
02  前言氣候相關財務資訊揭露的核心要素本報告書以彰化銀行的營運活動作為本次揭露邊界。營運邊界
本報告書報告範疇為西元 (下同 )2021年1月1日至 2021年12月31日。報告範疇
本報告書依循國際金融穩定委員會 (Financial Stability Board, FSB) 之「氣候相關財務揭露建議」(Recommendations of the Task Force on Climate-related Financial Disclosures, 以"
G-1-3,0.816150979229538,"下簡稱 TCFD) 框架，主要以治理 (Governance)、策略 (Strategy)、風險管理 (Risk Management) 及指標和目標 (Metrics and Targets) 之核心要素撰寫而成。宣告製作依據
治理 該組織針對氣候相關風險與機會的治理
策略 氣候相關風險與機會對於組織的業務、策略和財務規劃的實際和潛在衝擊
風險管理 組織鑑別、評估和管理氣候相關風險的流程
指標和目標 用以評估和管理氣候相關風險與機會的指標和目標關於本報告書"
G-1-3,0.8152803307064242,"圖」之要求，每季提報董事會控管進度。於此同時，永續經營委員會負責氣候議題的決策事項，並定期審核氣候風險相關財務揭露報告書。
每月定期由總經理擔任主任委員舉行風險管理委員會會議，主要成員為副總經理、總機構法令遵循主管及授信管理處、風險管理處、債權管理處、財務管理處、作業處、資訊安全處等
單位主管擔任。負責定期監控氣候風險之暴險狀況，檢視銀行在不同氣候情境下之因應策略是否具有韌性。
有關彰化銀行之氣候治理架構如下方圖 2 ；而該架構下各單位之會議頻率及於氣候議題之角色請見下方表 1 。
圖 2   彰化銀行氣候治理架構 表1   彰化銀行氣候治理架構下各單位會議頻率與氣候議題角色
彰化銀行董事會"
G-1-3,0.8139876025688981,"2022氣候相關財務揭露 TCFD報告書  09氣 候 治 理
氣 候 策 略
氣 候 風 險 管 理
管 理 氣 候 影 響 力
氣 候 指 標 與 目 標
未 來 展 望
附 錄STEP 6
氣候風險與
機會辨識流程整合為因應氣候變遷相關的風險與機會，彰化銀行積極進行低碳轉型，將氣候變遷納入日常
運營及長期策略之中。考量氣候風險類型2、時間區間、影響程度、發生可能性、金融
業既有風險之關聯性及各項業務性質，藉此確立氣候風險辨識流程，以確實掌握彰化銀
行受氣候風險之影響，並進一步採取「減緩」與「調適」兩大氣候行動積極因應。2-2氣候議題鑑別及評估流程
氣候相關議題蒐集"
G-1-3,0.813792720102785,"2022氣候相關財務揭露 TCFD報告書  23氣 候 治 理
氣 候 策 略
氣 候 風 險 管 理
管 理 氣 候 影 響 力
氣 候 指 標 與 目 標
未 來 展 望
附 錄本次問卷結果，我們共鑑別出三大氣候變遷機會項目，其機會事件及影響說明如下表：
1. 降低溫室氣體排放量
彰化銀行執行各項資源節約、節能措施及溫室氣體排放減量策略等環境政策，並自發性導入各項國際管理系統，如環境管理系統 (ISO 14001)、能源管理系統 (ISO 50001)、水資源效率"
G-1-3,0.8132185624965234,"5-4投融資組合排放量
描述組織在管理氣候相關風險與機會所使用的目標，以及落實該目標的表現。 5    氣候指標與目標面向 一般行業指引 對應章節
策略 描述針對碳相關資產的信用暴險集中度。 5-3 碳資產暴險情形
風險管理考量揭露氣候相關風險與傳統銀行業風險之連結性 (如信用風險、市場風險、流動性風險和
作業風險 )。3-1 氣候風險鑑別結果
3-2 將氣候相關風險納入標準風險評估框架
指標和目標提供評估短、中、長期之氣候相關風險 (轉型與實體風險 )對其融資與其他金融中介業務影響
之指標。5    氣候指標與目標
揭露融資與其他金融中介活動之溫室氣體排放。5-1 溫室氣體排放管理"
G-1-3,0.8128493637045887,"Contents   
目錄
2022 
氣候相關財務揭露 
TCFD報告書前言 關於本報告書
02 | 營運邊界
02 | 報告範疇
02 | 宣告製作依據氣候相關財務揭露
附錄
41 | TCFD 核心要素對照表
42 | TCFD 符合性查核聲明書1 氣候治理
03 | 1-1 氣候治理進程
04 | 1-2氣候治理架構4 管理氣候影響力
21 | 4-1 氣候機會鑑別結果
23 | 4-2 綠色營運
25 | 4-3 綠色投融資
5 氣候指標與目標
32 | 5-1 溫室氣體排放管理
33 | 5-2 能資源與水資源管理
35 | 5-3 碳資產暴險情形"
G-2-1,0.8249644331621967,"前 言
關 於 本 報 告 書
2022氣候相關財務揭露 TCFD報告書  01近年來全球面臨極端氣候的嚴峻考驗，熱浪、水患頻襲、糧食短缺、能源危機等，據聯合國氣候變遷專門委員會公布最新氣候變遷評估報告，強調只要全球暖化升溫超過 1.5° C，對生態
或是人類系統的風險將大幅升高；而且升溫越多，人類將越無法調適。此等全球暖化氣候變遷問題可能演變為信用、市場、流動性及作業風險等系統性金融危機，面對氣候挑戰，從京都
議定書、巴黎協定至格拉斯哥協議，淨零趨勢已形成全球共識，在 2021年底第 26 屆聯合國氣候變遷會議中成立的「格拉斯哥淨零金融聯盟」，在會中宣示將於 2050年達成淨零排放目標。"
G-2-1,0.8245504500233705,"2022氣候相關財務揭露 TCFD報告書  41氣 候 治 理
氣 候 策 略
氣 候 風 險 管 理
管 理 氣 候 影 響 力
氣 候 指 標 與 目 標
未 來 展 望
附 錄附錄  TCFD 核心要素對照表
治理描述董事會對氣候相關風險與機會的監督。1-2 氣候治理架構 - 董事會
1-2 氣候治理架構 - 功能性委員會
描述管理階層在評估和管理氣候相關風險與機會方面的角色。 1-2 氣候治理架構 -管理階層 (業務單位 )
策略描述組織鑑別的短、中、長期氣候相關風險與機會。3-1 氣候風險鑑別結果
4-1 氣候機會鑑別結果"
G-2-1,0.8242786196432275,"氣候相關財務揭露工作小組每年定期執行氣候風險與機會辨識流程，執行氣
候風險與機會質化 /量化分析，並依據評估結果針對各項風險與機會研擬因應
策略，每月進行監控與報告，提報風險管理委員會及董事會。
時間區間 短期 中期 長期
年度1年以內 
（2022年）1 至 7 年 
（2023-2029 年）7年以上
（2030年~）影響程度 定義
不相關 無財務影響或效益
輕度 財務影響或效益低於新臺幣 5,000萬元
中度 財務影響或效益介於新臺幣 5,000萬元 ~1億元
高度 財務影響或效益超過新臺幣 1億元
圖 3   氣候風險與機會辨識流程STEP
1STEP
4
STEP
2STEP
5"
G-2-1,0.8194087198851876,"圖」之要求，每季提報董事會控管進度。於此同時，永續經營委員會負責氣候議題的決策事項，並定期審核氣候風險相關財務揭露報告書。
每月定期由總經理擔任主任委員舉行風險管理委員會會議，主要成員為副總經理、總機構法令遵循主管及授信管理處、風險管理處、債權管理處、財務管理處、作業處、資訊安全處等
單位主管擔任。負責定期監控氣候風險之暴險狀況，檢視銀行在不同氣候情境下之因應策略是否具有韌性。
有關彰化銀行之氣候治理架構如下方圖 2 ；而該架構下各單位之會議頻率及於氣候議題之角色請見下方表 1 。
圖 2   彰化銀行氣候治理架構 表1   彰化銀行氣候治理架構下各單位會議頻率與氣候議題角色
彰化銀行董事會"
G-2-1,0.817580136715694,"2022氣候相關財務揭露 TCFD報告書  09氣 候 治 理
氣 候 策 略
氣 候 風 險 管 理
管 理 氣 候 影 響 力
氣 候 指 標 與 目 標
未 來 展 望
附 錄STEP 6
氣候風險與
機會辨識流程整合為因應氣候變遷相關的風險與機會，彰化銀行積極進行低碳轉型，將氣候變遷納入日常
運營及長期策略之中。考量氣候風險類型2、時間區間、影響程度、發生可能性、金融
業既有風險之關聯性及各項業務性質，藉此確立氣候風險辨識流程，以確實掌握彰化銀
行受氣候風險之影響，並進一步採取「減緩」與「調適」兩大氣候行動積極因應。2-2氣候議題鑑別及評估流程
氣候相關議題蒐集"
G-2-1,0.8156820533930059,"工作小組1，辨識及評估氣候風險與機會，依據氣候議題相關之政策制定相關行動計畫、督導執行情形，由風險管理處彙整氣候風險資訊與執行狀況，執行氣候風險辨識、衡量、監控
及報告事項，並定期向董事會及風險管理委員會報告氣候風險之相關資訊，以貫徹對氣候風險與機會之因應作為。自 2022年起定期向董事會及永續經營委員會陳報氣候風險指標與
SBTi承諾與目標達成進度。1-2氣候治理架構2015• 環境管理系統通過 ISO 
14001驗證
2019• 頒布「彰化銀行促進供
應商落實企業社會責
任管理要點」
• 國際碳揭露組織 (CDP)
氣候變遷問卷調升評
比為「B」管理等級"
G-2-1,0.8144000094815773,"圖 2   彰化銀行氣候治理架構 表1   彰化銀行氣候治理架構下各單位會議頻率與氣候議題角色
彰化銀行董事會
每季陳報風險管理報告
含氣候風險管理議題氣候相關財務揭露
(TCFD)工作小組
風險管理處主責風險管理委員會
由總經理擔任主任委員永續經營委員會
由董事長、3 位獨立董事及
總經理擔任委員
永續發展執行小組
副總經理擔任總負責人單位召集人 /
主責單位開會頻率 氣候議題角色
董事會 董事長 每月一次 (章
程規定至少每
季一次 )氣候議題最高治理單位，積極關注
氣候變遷議題以掌握與彰化銀行相
關之氣候相關風險與機會。
永續經營委員會 董事長每年至少二
次，必要時得"
G-2-1,0.8126324970955758,"Contents   
目錄
2022 
氣候相關財務揭露 
TCFD報告書前言 關於本報告書
02 | 營運邊界
02 | 報告範疇
02 | 宣告製作依據氣候相關財務揭露
附錄
41 | TCFD 核心要素對照表
42 | TCFD 符合性查核聲明書1 氣候治理
03 | 1-1 氣候治理進程
04 | 1-2氣候治理架構4 管理氣候影響力
21 | 4-1 氣候機會鑑別結果
23 | 4-2 綠色營運
25 | 4-3 綠色投融資
5 氣候指標與目標
32 | 5-1 溫室氣體排放管理
33 | 5-2 能資源與水資源管理
35 | 5-3 碳資產暴險情形"
G-2-1,0.8094661940277708,"董事會 董事長 每月一次 (章
程規定至少每
季一次 )氣候議題最高治理單位，積極關注
氣候變遷議題以掌握與彰化銀行相
關之氣候相關風險與機會。
永續經營委員會 董事長每年至少二
次，必要時得
隨時召集推動永續發展執行、協調建立相關
制度、督導檢視政策之執行情形及
其成效，定期審核相關執行報告。
風險管理委員會 總經理 每月一次監控氣候風險之暴險狀況，檢視銀
行在不同氣候情境下之因應策略是
否具有韌性。
永續發展
執行小組副總經理 固定開會由永續經營委員會指派 1名副總經
理擔任總負責人，並依各工作分組
(公司治理、責任金融、員工照護、
社會共融及環境永續 )，執行包含氣"
G-2-1,0.8091223178907703,"08  氣候策略氣 候 治 理
氣 候 策 略
氣 候 風 險 管 理
管 理 氣 候 影 響 力
氣 候 指 標 與 目 標
未 來 展 望
附 錄以綠色金融為核心，透過資金挹注及金融商品與服務協助企業低碳轉型，並考量業務發
展、風險管理、自身營運等層面設置具體發展目標。2-1氣候策略
表2   低碳轉型發展策略
層面 發展目標 相關章節
氣候風險管理研擬投融資對象於氣候層面表現的檢
視標準，將氣候相關因子納入投融資
流程管理，規劃與未掌握氣候風險管
理之高碳排放企業進行議合，協助其
適應低碳轉型。3-4 投融資風險管理
低碳營運2022年簽署科學基礎減碳目標倡議"
G-2-2,0.8059624000705146,"前 言
關 於 本 報 告 書
2022氣候相關財務揭露 TCFD報告書  01近年來全球面臨極端氣候的嚴峻考驗，熱浪、水患頻襲、糧食短缺、能源危機等，據聯合國氣候變遷專門委員會公布最新氣候變遷評估報告，強調只要全球暖化升溫超過 1.5° C，對生態
或是人類系統的風險將大幅升高；而且升溫越多，人類將越無法調適。此等全球暖化氣候變遷問題可能演變為信用、市場、流動性及作業風險等系統性金融危機，面對氣候挑戰，從京都
議定書、巴黎協定至格拉斯哥協議，淨零趨勢已形成全球共識，在 2021年底第 26 屆聯合國氣候變遷會議中成立的「格拉斯哥淨零金融聯盟」，在會中宣示將於 2050年達成淨零排放目標。"
G-2-3,0.8352270663332041,"描述組織在氣候相關風險的管理流程。3-3 營運風險管理
3-4 投融資風險管理
描述氣候相關風險的鑑別、評估和管理流程如何整合在組織的整體風險管理制度。 3-2 將氣候相關風險納入標準風險評估框架
指標和目標揭露組織依循其策略和風險管理流程進行評估氣候相關風險與機會所使用的指標。 5    氣候指標與目標
揭露類別 1、類別 2和投融資組合（如適用）溫室氣體排放和相關風險。5-1 溫室氣體排放管理
5-4投融資組合排放量
描述組織在管理氣候相關風險與機會所使用的目標，以及落實該目標的表現。 5    氣候指標與目標面向 一般行業指引 對應章節"
G-2-3,0.8336432173771509,"氣候相關財務揭露工作小組每年定期執行氣候風險與機會辨識流程，執行氣
候風險與機會質化 /量化分析，並依據評估結果針對各項風險與機會研擬因應
策略，每月進行監控與報告，提報風險管理委員會及董事會。
時間區間 短期 中期 長期
年度1年以內 
（2022年）1 至 7 年 
（2023-2029 年）7年以上
（2030年~）影響程度 定義
不相關 無財務影響或效益
輕度 財務影響或效益低於新臺幣 5,000萬元
中度 財務影響或效益介於新臺幣 5,000萬元 ~1億元
高度 財務影響或效益超過新臺幣 1億元
圖 3   氣候風險與機會辨識流程STEP
1STEP
4
STEP
2STEP
5"
G-2-3,0.8230571259226837,"2022氣候相關財務揭露 TCFD報告書  41氣 候 治 理
氣 候 策 略
氣 候 風 險 管 理
管 理 氣 候 影 響 力
氣 候 指 標 與 目 標
未 來 展 望
附 錄附錄  TCFD 核心要素對照表
治理描述董事會對氣候相關風險與機會的監督。1-2 氣候治理架構 - 董事會
1-2 氣候治理架構 - 功能性委員會
描述管理階層在評估和管理氣候相關風險與機會方面的角色。 1-2 氣候治理架構 -管理階層 (業務單位 )
策略描述組織鑑別的短、中、長期氣候相關風險與機會。3-1 氣候風險鑑別結果
4-1 氣候機會鑑別結果"
G-2-3,0.8206136139904171,"2022氣候相關財務揭露 TCFD報告書  09氣 候 治 理
氣 候 策 略
氣 候 風 險 管 理
管 理 氣 候 影 響 力
氣 候 指 標 與 目 標
未 來 展 望
附 錄STEP 6
氣候風險與
機會辨識流程整合為因應氣候變遷相關的風險與機會，彰化銀行積極進行低碳轉型，將氣候變遷納入日常
運營及長期策略之中。考量氣候風險類型2、時間區間、影響程度、發生可能性、金融
業既有風險之關聯性及各項業務性質，藉此確立氣候風險辨識流程，以確實掌握彰化銀
行受氣候風險之影響，並進一步採取「減緩」與「調適」兩大氣候行動積極因應。2-2氣候議題鑑別及評估流程
氣候相關議題蒐集"
G-2-3,0.8132871664856944,"策略描述組織鑑別的短、中、長期氣候相關風險與機會。3-1 氣候風險鑑別結果
4-1 氣候機會鑑別結果
描述衝擊組織在業務、策略和財務規劃的氣候相關風險與機會。3-1 氣候風險鑑別結果
4-1氣候機會鑑別結果
描述組織在策略上的韌性，並考量不同氣候相關情境（包括 2˚C或更嚴苛的情境）。 2-3 以情境分析評估策略韌性
風險管理描述組織在氣候相關風險的鑑別和評估流程。 2-2氣候議題鑑別及評估流程
描述組織在氣候相關風險的管理流程。3-3 營運風險管理
3-4 投融資風險管理
描述氣候相關風險的鑑別、評估和管理流程如何整合在組織的整體風險管理制度。 3-2 將氣候相關風險納入標準風險評估框架"
G-2-3,0.8127804114604249,"下簡稱 TCFD) 框架，主要以治理 (Governance)、策略 (Strategy)、風險管理 (Risk Management) 及指標和目標 (Metrics and Targets) 之核心要素撰寫而成。宣告製作依據
治理 該組織針對氣候相關風險與機會的治理
策略 氣候相關風險與機會對於組織的業務、策略和財務規劃的實際和潛在衝擊
風險管理 組織鑑別、評估和管理氣候相關風險的流程
指標和目標 用以評估和管理氣候相關風險與機會的指標和目標關於本報告書"
G-2-3,0.8111138618500313,"08  氣候策略氣 候 治 理
氣 候 策 略
氣 候 風 險 管 理
管 理 氣 候 影 響 力
氣 候 指 標 與 目 標
未 來 展 望
附 錄以綠色金融為核心，透過資金挹注及金融商品與服務協助企業低碳轉型，並考量業務發
展、風險管理、自身營運等層面設置具體發展目標。2-1氣候策略
表2   低碳轉型發展策略
層面 發展目標 相關章節
氣候風險管理研擬投融資對象於氣候層面表現的檢
視標準，將氣候相關因子納入投融資
流程管理，規劃與未掌握氣候風險管
理之高碳排放企業進行議合，協助其
適應低碳轉型。3-4 投融資風險管理
低碳營運2022年簽署科學基礎減碳目標倡議"
G-2-3,0.810764380182179,"23 | 4-2 綠色營運
25 | 4-3 綠色投融資
5 氣候指標與目標
32 | 5-1 溫室氣體排放管理
33 | 5-2 能資源與水資源管理
35 | 5-3 碳資產暴險情形
37 | 5-4 投融資組合排放量2 氣候策略
08 | 2-1 氣候策略
09 | 2-2 氣候議題鑑別及評估流程
10 | 2-3 以情境分析評估策略韌性
3 氣候風險管理
11 | 3-1 氣候風險鑑別結果
14 | 3-2 將氣候相關風險納入標準風險評估框架
16 | 3-3 營運風險管理
18 | 3-4 投融資風險管理6 未來展望
40 | 6     未來展望"
G-2-3,0.8102044803731361,"前 言
關 於 本 報 告 書
2022氣候相關財務揭露 TCFD報告書  01近年來全球面臨極端氣候的嚴峻考驗，熱浪、水患頻襲、糧食短缺、能源危機等，據聯合國氣候變遷專門委員會公布最新氣候變遷評估報告，強調只要全球暖化升溫超過 1.5° C，對生態
或是人類系統的風險將大幅升高；而且升溫越多，人類將越無法調適。此等全球暖化氣候變遷問題可能演變為信用、市場、流動性及作業風險等系統性金融危機，面對氣候挑戰，從京都
議定書、巴黎協定至格拉斯哥協議，淨零趨勢已形成全球共識，在 2021年底第 26 屆聯合國氣候變遷會議中成立的「格拉斯哥淨零金融聯盟」，在會中宣示將於 2050年達成淨零排放目標。"
G-2-3,0.8097846345416948,"Contents   
目錄
2022 
氣候相關財務揭露 
TCFD報告書前言 關於本報告書
02 | 營運邊界
02 | 報告範疇
02 | 宣告製作依據氣候相關財務揭露
附錄
41 | TCFD 核心要素對照表
42 | TCFD 符合性查核聲明書1 氣候治理
03 | 1-1 氣候治理進程
04 | 1-2氣候治理架構4 管理氣候影響力
21 | 4-1 氣候機會鑑別結果
23 | 4-2 綠色營運
25 | 4-3 綠色投融資
5 氣候指標與目標
32 | 5-1 溫室氣體排放管理
33 | 5-2 能資源與水資源管理
35 | 5-3 碳資產暴險情形"
G-2-4,0.8116054837644867,"氣候相關財務揭露工作小組每年定期執行氣候風險與機會辨識流程，執行氣
候風險與機會質化 /量化分析，並依據評估結果針對各項風險與機會研擬因應
策略，每月進行監控與報告，提報風險管理委員會及董事會。
時間區間 短期 中期 長期
年度1年以內 
（2022年）1 至 7 年 
（2023-2029 年）7年以上
（2030年~）影響程度 定義
不相關 無財務影響或效益
輕度 財務影響或效益低於新臺幣 5,000萬元
中度 財務影響或效益介於新臺幣 5,000萬元 ~1億元
高度 財務影響或效益超過新臺幣 1億元
圖 3   氣候風險與機會辨識流程STEP
1STEP
4
STEP
2STEP
5"
G-2-4,0.811390611161134,"2022氣候相關財務揭露 TCFD報告書  41氣 候 治 理
氣 候 策 略
氣 候 風 險 管 理
管 理 氣 候 影 響 力
氣 候 指 標 與 目 標
未 來 展 望
附 錄附錄  TCFD 核心要素對照表
治理描述董事會對氣候相關風險與機會的監督。1-2 氣候治理架構 - 董事會
1-2 氣候治理架構 - 功能性委員會
描述管理階層在評估和管理氣候相關風險與機會方面的角色。 1-2 氣候治理架構 -管理階層 (業務單位 )
策略描述組織鑑別的短、中、長期氣候相關風險與機會。3-1 氣候風險鑑別結果
4-1 氣候機會鑑別結果"
G-2-4,0.8058010558176124,"描述組織在氣候相關風險的管理流程。3-3 營運風險管理
3-4 投融資風險管理
描述氣候相關風險的鑑別、評估和管理流程如何整合在組織的整體風險管理制度。 3-2 將氣候相關風險納入標準風險評估框架
指標和目標揭露組織依循其策略和風險管理流程進行評估氣候相關風險與機會所使用的指標。 5    氣候指標與目標
揭露類別 1、類別 2和投融資組合（如適用）溫室氣體排放和相關風險。5-1 溫室氣體排放管理
5-4投融資組合排放量
描述組織在管理氣候相關風險與機會所使用的目標，以及落實該目標的表現。 5    氣候指標與目標面向 一般行業指引 對應章節"
S-1-1,0.8405887158462225,"策略描述組織鑑別的短、中、長期氣候相關風險與機會。3-1 氣候風險鑑別結果
4-1 氣候機會鑑別結果
描述衝擊組織在業務、策略和財務規劃的氣候相關風險與機會。3-1 氣候風險鑑別結果
4-1氣候機會鑑別結果
描述組織在策略上的韌性，並考量不同氣候相關情境（包括 2˚C或更嚴苛的情境）。 2-3 以情境分析評估策略韌性
風險管理描述組織在氣候相關風險的鑑別和評估流程。 2-2氣候議題鑑別及評估流程
描述組織在氣候相關風險的管理流程。3-3 營運風險管理
3-4 投融資風險管理
描述氣候相關風險的鑑別、評估和管理流程如何整合在組織的整體風險管理制度。 3-2 將氣候相關風險納入標準風險評估框架"
S-1-1,0.8359306216762462,"氣候相關財務揭露工作小組每年定期執行氣候風險與機會辨識流程，執行氣
候風險與機會質化 /量化分析，並依據評估結果針對各項風險與機會研擬因應
策略，每月進行監控與報告，提報風險管理委員會及董事會。
時間區間 短期 中期 長期
年度1年以內 
（2022年）1 至 7 年 
（2023-2029 年）7年以上
（2030年~）影響程度 定義
不相關 無財務影響或效益
輕度 財務影響或效益低於新臺幣 5,000萬元
中度 財務影響或效益介於新臺幣 5,000萬元 ~1億元
高度 財務影響或效益超過新臺幣 1億元
圖 3   氣候風險與機會辨識流程STEP
1STEP
4
STEP
2STEP
5"
